X,Y,ACCELA_ID,CHANNEL_ID,OWNERSHIP,ROAD_NAME,ROAD_ID,ROAD_SEQ_N,FROM_STREE,TO_STREET,GIS_FROM_P,LEGACY_FRO,INVENTORY_,EXPIRATION,CHANNEL_MA,CHANNEL_LO,CHANNEL_WI,CHANNEL_DE,FLOW_LENGT,INLET_TYPE,OUTLET_TYP,LINING,INLET_FILT,OUTLET_FIL,PRIORITY,CHANNEL_RA,FLAGGERS,ENGINEER_R,ENVIRONMEN,MAINTENANC,MAINTENA_1,SOURCE_NOT,COMMENTS,MAINTENA_2,ROAD_STATI,STREET_DIS,SUPERVISOR,COMMUNITY_,NEIGHBORHO,THOMAS_GUI,CA_ROAD_SY,HIGHWAY_PL,ASSET_STAT,CREATOR,CREATED,EDITOR,EDITED,SHAPE_LENG,SHAPE_LEN
6328604.58544914,1826573.75989488,DPW-DRNCHN-100568,15-62,RF,LOMA DEL SOL DR,57700-020,0100,SAN MIGUEL RD,SUNNY VIEW DR,283.21068896,0,,,,,0,0,0,,,,,,,,0,,,,,,,1 - DIVISION 1,15,020 - BONITA,1 - SUPERVISOR DISTRICT 1,SWEETWATER CPG,,1311-A1,15Y35-K9,7G5,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,66.63684737,66.6368473703
6268717.55430481,2081925.68488555,DPW-DRNCHN-100569,57-148,RF,LIVE OAK PARK RD,55000-140,0300,ALVARADO ST,RECHE RD,1260.25912531,0,,,,,20,10,100,,,3,,,,,0,,,4,1,,,2 - DIVISION 2,57,140 - FALLBROOK,5 - SUPERVISOR DISTRICT 5,FALLBROOK CPG,,1028-B3,15W53-K5,2D2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,118.58303939,118.583039399
6252618.2817134,2090002.77240588,DPW-DRNCHN-100570,57-149,RF,DE LUZ RD,16500-140,0600,MILE POST 02.0,MILE POST 03.0,577.48219658,0,,,,,24,0,120,,,2,,,,,0,,,4,6,,,2 - DIVISION 2,Other/Undetermined,Other/Undetermined,5 - SUPERVISOR DISTRICT 5,PENDLETON-DE LUZ CPG,,997-E7,15W53-D3,2D1,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,110.23910192,110.239101907
6305505.84686981,2009098.54740363,DPW-DRNCHN-100571,FC-36,FC,LAURASHAWN LN,27000-135,0400,TAMARA DR,NORTH AV,439.91471342,0,,,,,4,3,2450,,,1,,,,,0,,,4,1,,,2 - DIVISION 2,64,135 - ESCONDIDO EAST,5 - SUPERVISOR DISTRICT 5,HIDDEN MEADOWS CSG,,1109-H2,15X25-B9,2H4,ACTIVE,SANGIS,2016/06/11,MPLUMMER,2016/07/28,2709.47887013,2709.47887012
6318884.4818579,1987659.8980238,DPW-DRNCHN-100549,58-67,RF,CITRUS AV,08800-445,0200,BIRCH AV,CITRUS PARK LN,27.64244808,0,,,,,3,4,2,,,2,,,,,0,,,2,1,,,2 - DIVISION 2,64,445 - SAN PASQUAL,3 - SUPERVISOR DISTRICT 3,NORTH COUNTY METRO CPG,,1130-D3,15X35-F6,2J4,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,41.62131474,41.6213147444
6317079.73120232,1987629.2878488,DPW-DRNCHN-100550,58-66,RF,BIRCH AV,05600-445,0400,BEAR VALLEY PY,VIA DE LA CUESTA,236.91535139,0,,,,,3,4,2,,,2,,,,,0,,,2,1,,,2 - DIVISION 2,64,445 - SAN PASQUAL,3 - SUPERVISOR DISTRICT 3,NORTH COUNTY METRO CPG,,1130-D3,15X35-F6,2J4,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,15.66682937,15.66682937
6261643.49463406,1949519.14130022,DPW-DRNCHN-100551,58-83,RF,RAMBLA DE LAS FLORES,70500-407,0400,EL ACEBO,CALLE CHAPARRO,13.0121591,0,,,,,3,5,1,,,,,,,,0,,,"1,2",1,,,2 - DIVISION 2,58,407 - RANCHO SAN DIEGUITO,5 - SUPERVISOR DISTRICT 5,SAN DIEGUITO CPG,,1168-A4,15X43-H9,2L2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,32.4577576,32.4577576091
6234108.65600306,2105710.71966447,DPW-DRNCHN-100552,57-150,RF,DE LUZ RD,16500-140,1600,DE LUZ MURRIETA,END CMR,177.70472103,0,,,,,40,0,40,,,3,,,,,0,,,4,1,,,2 - DIVISION 2,57,140 - FALLBROOK,5 - SUPERVISOR DISTRICT 5,PENDLETON-DE LUZ CPG,,996-G1,15W42-H8,1,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,40.00370613,40.0037061331
6322483.09047431,1979813.45177446,DPW-DRNCHN-100553,58-03,RF,OLD SAN PASQUAL RD,D71-0-445,0100,SAN PASQUAL RD,SUMMIT DR,3808.49438731,0,,,,,15,5,800,,,2,,,,,0,,,3,1,,,2 - DIVISION 2,64,445 - SAN PASQUAL,3 - SUPERVISOR DISTRICT 3,NORTH COUNTY METRO CPG,,1130-F6,15X35-G9,2K5,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,806.94417841,806.944178407
6316601.49134515,1986381.87564546,DPW-DRNCHN-100554,58-68,RF,BEAR VALLEY PY,C11-0-445,1300,VIEWMONT DR,IDAHO AV,494.30340961,0,,,,,3,1.5,2,,,2,,,,,0,,,4,1,,,2 - DIVISION 2,64,445 - SAN PASQUAL,3 - SUPERVISOR DISTRICT 3,NORTH COUNTY METRO CPG,,1130-D3,15X35-F7,2J4,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,21.5306177,21.5306176961
6258968.7040519,1957742.42012921,DPW-DRNCHN-100555,58-86,RF,RANCHO SANTA FE RD,A23-0-407,0100,EL MIRLO/LA BAJADA,EN CL LEAVE,0,0,,,,,5,5,200,,,1,,,,,0,,,1,1,,,Other/Undetermined,Other/Undetermined,Other/Undetermined,3 - SUPERVISOR DISTRICT 3,Other/Undetermined,,1167-J1,15X43-G6,2L1,ACTIVE,SANGIS,2016/06/11,MPLUMMER,2016/07/25,206.37157378,206.371573778
6360845.17779198,1856109.66965497,DPW-DRNCHN-100556,14-45,RF,HILLSDALE RD,F10-0-195,1200,ELAN LN,WILLOW GLEN DR,90.23675214,0,,,,,6,2,15,,,4,,,,,0,,,1,,,,1 - DIVISION 1,14,195 - HILLSDALE,2 - SUPERVISOR DISTRICT 2,VALLE DE ORO CPG,,1272-D3,16Y21-K10,7E6,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,22.16043252,22.160432526
6536160.22873598,1826016.53692797,DPW-DRNCHN-100557,23-028,RF,LIVE OAK SPRINGS RD,J27-0-320,0100,OLD HIGHWAY 80,SR-94,1424.75622271,0,,,,,24,5,15,,,2,,,,,0,,,4,5,,,1 - DIVISION 1,23,465 - SOUTHEAST COUNTY,2 - SUPERVISOR DISTRICT 2,BOULEVARD CPG,,1299-H5,17Y32-G9,5,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,27.17337303,27.1733730283
6598914.46313539,1808639.86662889,DPW-DRNCHN-100558,23-074,RF,OLD HWY 80,J42-1-465,2200,MILE POST 38.0,CARRIZO CREEK RD,1606.99163264,0,,,,,5,3,50,,,2,,,,,0,,,4,6,,,1 - DIVISION 1,23,465 - SOUTHEAST COUNTY,2 - SUPERVISOR DISTRICT 2,JACUMBA CSG,,,17Y44-H5,5,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,37.94403614,37.9440361356
6339543.55930607,1859508.73241062,DPW-DRNCHN-101048,15-03,RF,FUERTE DR,F04-0-180,1100,RUSSELL RD,GRANDVIEW DR,103.83105426,0,,,Other/Undetermined,,0,0,0,,,,,,,,0,,,,,,,1 - DIVISION 1,15,180 - GROSSMONT,2 - SUPERVISOR DISTRICT 2,VALLE DE ORO CPG,,1271-E2,16Y21-C8,7E5,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,925.20318721,925.203187219
6339616.38265122,1859428.62692779,DPW-DRNCHN-101049,15-01,RF,FUERTE DR,F04-0-180,1100,RUSSELL RD,GRANDVIEW DR,751.32124824,0,,,Other/Undetermined,,0,0,0,,,,,,,,0,,,,,,,1 - DIVISION 1,15,180 - GROSSMONT,2 - SUPERVISOR DISTRICT 2,VALLE DE ORO CPG,,1271-E2,16Y21-C9,7E5,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,638.88560112,638.885601125
6338624.36068514,1860979.12874804,DPW-DRNCHN-101050,15-02,RF,VIVERA DR,92000-180,0200,PINNACLE LN,FUERTE DR,1444.9779469,0,,,Other/Undetermined,,0,0,0,,,,,,,,0,,,,,,,1 - DIVISION 1,15,180 - GROSSMONT,2 - SUPERVISOR DISTRICT 2,VALLE DE ORO CPG,,1271-E2,16Y21-C8,7E5,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,267.62540844,267.625408438
6445297.80613048,1790328.0682788,DPW-DRNCHN-101051,23-118,RF,THING RD,G03-1-512,0100,EMERY RD/HUMPHRIES RD,SR-188,3227.180954,0,,,NATURAL,,0,0,0,,,,,,,,0,,,,,,,1 - DIVISION 1,23,512 - TECATE,2 - SUPERVISOR DISTRICT 2,TECATE CSG,,,16Y54-H1,6,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,130.85175787,130.851757869
6558230.97265215,1821421.46048822,DPW-DRNCHN-101052,23-026,RF,OLD HWY 80,J42-1-465,0300,MILE POST 28.0,MC CAIN VALLEY RD,1313.95187752,0,,,NATURAL,,0,0,0,,,,,,,,0,,,,,,,1 - DIVISION 1,23,465 - SOUTHEAST COUNTY,2 - SUPERVISOR DISTRICT 2,BOULEVARD CPG,,1300-H6,17Y43-D1,5,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,873.16896261,873.168962608
6343780.1761609,1894684.01704679,DPW-DRNCHN-101053,33-36,RF,EL NOPAL,15000-450,0300,ESCADERA DR,LOS RANCHITOS RD,352.37551057,0,,,NATURAL,,0,0,0,,,,,,,,0,,,,,,,1 - DIVISION 1,33,450 - SANTEE,2 - SUPERVISOR DISTRICT 2,LAKESIDE CPG,,1231-F3,16Y11-E7,7C6,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,20.67663153,20.6766315178
6349470.04076539,1894473.07127446,DPW-DRNCHN-101054,33-37,RF,RIVERSIDE DR,60000-270,0400,RIO CAM,PALM ROW DR,62.79228187,0,,,NATURAL,,0,0,0,,,,,,,,0,,,,,,,1 - DIVISION 1,33,270 - LAKESIDE FARMS,2 - SUPERVISOR DISTRICT 2,LAKESIDE CPG,,1231-H3,16Y11-F7,7C6,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,243.36933969,243.369339691
6349834.40945923,1894713.85064855,DPW-DRNCHN-101055,33-38,RF,RIVERSIDE DR,60000-270,0300,VISTA CAM,RIO CAM,48.07630996,0,,,Other/Undetermined,,0,0,0,,,,,,,,0,,,,,,,1 - DIVISION 1,33,270 - LAKESIDE FARMS,2 - SUPERVISOR DISTRICT 2,LAKESIDE CPG,,1231-H3,16Y11-G7,7C6,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,104.85228685,104.852286838
6352345.20069748,1895947.37934947,DPW-DRNCHN-101056,33-39,RF,VALLE VISTA RD,78000-270,0800,VISTA CAM,LAKESIDE AV,4060.97476096,0,,,NATURAL,,0,0,0,,,,,,,,0,,,,,,,1 - DIVISION 1,33,270 - LAKESIDE FARMS,2 - SUPERVISOR DISTRICT 2,LAKESIDE CPG,,1231-J2,16Y11-G6,7C6,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,83.04774233,83.0477423365
6342780.56497115,1879413.63945113,DPW-DRNCHN-101057,33-51,RF,MAGNOLIA AV,D75-0-100,0100,AIRPORT DR CS,DENNY WY,1103.8461562,0,,,NATURAL,,0,0,0,,,,,,,,0,,,,,,,1 - DIVISION 1,33,100 - EL CAJON,2 - SUPERVISOR DISTRICT 2,LAKESIDE CPG,,1251-F2,16Y21-D2,7D6,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,51.22247747,51.2224774613
6322063.79866198,2019391.44938996,DPW-DRNCHN-101058,64-29,RF,VALLEY CENTER RD,B35-0-515,0600,BANBURY DR,WOODS VALLEY RD,513.05053543,0,,,CONCRETE,,0,0,0,,,,,,,,0,,,,,,,2 - DIVISION 2,64,515 - VALLEY CENTER,5 - SUPERVISOR DISTRICT 5,VALLEY CENTER CPG,,1090-E5,15X25-G6,2G5,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,193.97334394,193.973343939
6322188.9043829,2019450.32689688,DPW-DRNCHN-101059,64-08,RF,WOODS VALLEY RD,C03-0-515,0600,WOODS VALLEY CT,VALLEY CENTER RD,347.4864287,0,,,NATURAL,,0,0,0,,,,,,,,0,,,,,,,2 - DIVISION 2,64,515 - VALLEY CENTER,5 - SUPERVISOR DISTRICT 5,VALLEY CENTER CPG,,1090-E5,15X25-G6,2G5,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,208.45042705,208.45042706
6357632.18126523,1886173.51110196,DPW-DRNCHN-101060,33-19,RF,LOS COCHES RD,58900-260,1200,HA HANA RD,VIA DIEGO,251.42389848,0,,,NATURAL,,0,0,0,,,,,,,,0,,,,,,,1 - DIVISION 1,33,260 - LAKESIDE,2 - SUPERVISOR DISTRICT 2,LAKESIDE CPG,,1232-C6,16Y11-J10,7D6,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,588.53784382,588.537843807
6351697.17049748,1886205.55861005,DPW-DRNCHN-101061,33-31,RF,WINTER GARDENS BL,E21-0-260,0900,FAIR LN S,FAIR LN N,72.7043753,0,,,NATURAL,,0,0,0,,,,,,,,0,,,,,,,1 - DIVISION 1,33,260 - LAKESIDE,2 - SUPERVISOR DISTRICT 2,LAKESIDE CPG,,1231-J6,16Y11-G10,7D6,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,213.90448855,213.904488557
6268682.67084439,2082036.70926979,DPW-DRNCHN-100514,57-126,RF,LIVE OAK PARK RD,55000-140,0300,ALVARADO ST,RECHE RD,1153.1816623,0,,,,,30,6,30,,,2,,,,,0,,,4,1,,,2 - DIVISION 2,57,140 - FALLBROOK,5 - SUPERVISOR DISTRICT 5,FALLBROOK CPG,,1028-B3,15W53-K5,2D2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,27.41761514,27.4176151494
6256406.13338965,2060222.00191505,DPW-DRNCHN-100515,57-135,RF,OLIVE HILL RD,47600-335,1000,CALLE LINDA,SPANISH SPUR,190.66869628,0,,,,,2,4,2,,,2,,,,,0,,,"1,2",1,,,2 - DIVISION 2,57,335 - MONSERATE,5 - SUPERVISOR DISTRICT 5,FALLBROOK CPG,,1047-G4,15X13-F3,2E1,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,61.35231746,61.3523174647
6263150.99710025,2078718.12758923,DPW-DRNCHN-100516,57-138,RF,STAGE COACH LN,83950-140,0500,BROOKE RD,RECHE RD,3919.29068263,0,,,,,2,5,2,,,1,,,,,0,,,"1,2",1,,,2 - DIVISION 2,57,140 - FALLBROOK,5 - SUPERVISOR DISTRICT 5,FALLBROOK CPG,,1027-J4,15W53-H6,2D2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,48.4021988,48.3947855561
6267314.83565356,2042751.3193368,DPW-DRNCHN-100517,57-142,RF,DENTRO DE LOMAS RD,B07-B-022,0200,CHARRIOT CT,SAGEWOOD RD,1990.63570108,0,,,,,3,6,2,,,2,,,,,0,,,2,1,,,2 - DIVISION 2,57,022 - BONSALL,5 - SUPERVISOR DISTRICT 5,BONSALL CSG,,1068-B4,15X13-J8,2F2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,34.34049728,34.340497269
6266562.87915222,2027784.94441396,DPW-DRNCHN-100518,57-143,RF,WARMLANDS AV,59000-360,0500,E VISTA GRANDE AV CS,VS CL ENTER,0,0,,,,,3,4,2,,,2,,,,,0,,,2,1,,,Other/Undetermined,Other/Undetermined,Other/Undetermined,5 - SUPERVISOR DISTRICT 5,Other/Undetermined,,1088-B2,15X23-J3,2G2,ACTIVE,SANGIS,2016/06/11,MPLUMMER,2016/07/25,28.68824471,28.6882447013
6260995.33090414,2086057.33935188,DPW-DRNCHN-100519,57-35,RF,MISSION RD,H53-C-140,1100,KNOLL PARK LN,SKY VISTA WY,68.66030077,0,,,,,15,10,40,,,,,,,,0,,,4,1,,,2 - DIVISION 2,57,140 - FALLBROOK,5 - SUPERVISOR DISTRICT 5,FALLBROOK CPG,,1027-H1,15W53-G4,2D2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,19.60921274,19.60921275
6289485.90121949,2086982.58553287,DPW-DRNCHN-100520,57-93,RF,RICE CANYON RD,H01-0-397,0400,MILE POST 03.0,MILE POST 04.0,2907.35038624,0,,,,,10,5,20,,,2,,,,,0,,,4,1,,,2 - DIVISION 2,57,397 - RAINBOW,5 - SUPERVISOR DISTRICT 5,RAINBOW CPG,,1029-A1,15W54-F4,2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,48.00400287,48.0040028723
6289653.59871873,2093043.63968371,DPW-DRNCHN-100521,57-108,RF,RAINBOW HEIGHTS RD,67200-397,0200,CAMP RD,RAINBOW CREST RD,395.26118905,0,,,,,15,10,10,,,,,,,,0,,,4,1,,,2 - DIVISION 2,57,397 - RAINBOW,5 - SUPERVISOR DISTRICT 5,RAINBOW CPG,,999-A5,15W54-F2,2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,42.94962733,42.9496273151
6261914.0131219,2071818.06107196,DPW-DRNCHN-100522,57-147,RF,WINTER HAVEN RD,96000-335,0400,CLEARCREST LN,BROOKE RD,1218.88854894,0,,,,,4,1,25,,,2,,,,,0,,,,,,,2 - DIVISION 2,57,335 - MONSERATE,5 - SUPERVISOR DISTRICT 5,FALLBROOK CPG,,1027-J7,15W53-G9,2E2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,29.53056936,29.530569348
6288222.41654173,1976911.08389154,DPW-DRNCHN-100523,58-48,RF,HARMONY GROVE RD,A29-0-193,0400,MILE POST 07.0,MILE POST 06.0,3435.96186682,0,,,,,10,6,10,,,2,,,,,0,,,4,1,,,2 - DIVISION 2,58,193 - HARMONY GROVE,5 - SUPERVISOR DISTRICT 5,SAN DIEGUITO CPG,,1129-B7,15X34-F10,2K3,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,29.43686217,29.4368621779
6248533.8548429,2011789.17259979,DPW-DRNCHN-100524,58-59,RF,SUNSET DR,53000-520,1000,OC CL ENTER,OC CL LEAVE,66.60657222,0,,,,,2,4,1,,,1,,,,,0,,,2,1,,,2 - DIVISION 2,58,520 - VISTA,5 - SUPERVISOR DISTRICT 5,NORTH COUNTY METRO CPG,,1107-D2,15X23-C9,2H1,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,2.97569061,2.97569062109
6304830.61225724,1978720.26497759,DPW-DRNCHN-100525,58-63,RF,GAMBLE LN,30000-200,0300,BERNARDO AV,LEMON AV,25.68110001,0,,,,,2,3,2,,,2,,,,,0,,,2,1,,,2 - DIVISION 2,58,200 - HOMELAND ACRES,3 - SUPERVISOR DISTRICT 3,NORTH COUNTY METRO CPG,,1129-H6,15X35-B9,2K4,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,17.080712,17.0624448919
6304045.64900282,1975238.15154187,DPW-DRNCHN-100526,58-64,RF,BERNARDO AV,10000-200,0300,RISING HILL LN,MTN HEIGHTS DR,287.49419809,0,,,,,2,3,1,,,,,,,,0,,,2,1,,,2 - DIVISION 2,58,200 - HOMELAND ACRES,3 - SUPERVISOR DISTRICT 3,NORTH COUNTY METRO CPG,,1149-H1,15X35-A10,2K4,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,11.9588007,11.9588007093
6275984.0263204,1954400.75883354,DPW-DRNCHN-100527,58-70,RF,EL VUELO,31500-407,0100,LAS COLINAS,EL VUELO DEL ESTE,2591.02137979,0,,,,,3,5,2,,,2,,,,,0,,,2,1,,,2 - DIVISION 2,58,407 - RANCHO SAN DIEGUITO,5 - SUPERVISOR DISTRICT 5,SAN DIEGUITO CPG,,1168-G2,15X44-B7,2L2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,47.08519942,47.0851994107
6268225.1048304,1948700.44575913,DPW-DRNCHN-100528,58-80,RF,LOS ARBOLES,55500-407,0100,CALZADA DEL BOSQUE,VIA DEL ALBA,2889.77858863,0,,,,,2,4,2,,,1,,,,,0,,,"1,2",1,,,2 - DIVISION 2,58,407 - RANCHO SAN DIEGUITO,5 - SUPERVISOR DISTRICT 5,SAN DIEGUITO CPG,,1168-D4,15X43-K9,2L2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,4.11034208,4.11034207337
6321978.81687656,2018943.90500946,DPW-DRNCHN-100529,64-01,RF,BANBURY DR,12000-515,0100,VALLEY CENTER RD,SUGAR BUSH WY,235.9895,0,,,,,4,4,10,,,2,,,,,0,,,4,3,,,2 - DIVISION 2,64,515 - VALLEY CENTER,5 - SUPERVISOR DISTRICT 5,VALLEY CENTER CPG,,1090-E5,15X25-G6,2G5,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,29.53038463,29.5303846321
6341564.41451631,2017888.33691064,DPW-DRNCHN-100530,64-10,RF,PARADISE MOUNTAIN RD,C10-0-515,0100,NORTH LAKE WOHLFORD,PARADISE MTN LN,580.17259173,0,,,,,20,5,20,,,2,,,,,0,,,1,1,,,2 - DIVISION 2,64,515 - VALLEY CENTER,5 - SUPERVISOR DISTRICT 5,VALLEY CENTER CPG,,1091-D5,16X21-D6,2G5,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,55.56881541,55.5688154141
6306738.51960132,2000951.0761658,DPW-DRNCHN-100531,64-30,RF,VISTA AV,68900-135,0300,ASH ST,ES CL ENTER,61.41682837,0,,,,,4,4,75,,,2,,,,,0,,,4,3,,,2 - DIVISION 2,64,135 - ESCONDIDO EAST,3 - SUPERVISOR DISTRICT 3,HIDDEN MEADOWS CSG,,1109-J5,15X35-B2,2H4,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,23.75020794,23.7502079314
6306014.80254482,2043268.80550654,DPW-DRNCHN-100532,64-60,RF,WEST LILAC RD,B04-0-300,0700,CIRCLE R DR,LILAC RD,9221.23193826,0,,,,,60,10,40,,,2,,,,,0,,,3,1,,,2 - DIVISION 2,64,300 - LILAC,5 - SUPERVISOR DISTRICT 5,VALLEY CENTER CPG,,1069-H3,15X15-B8,2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,24.99320336,24.9932033504
6294754.23582715,2051321.19983479,DPW-DRNCHN-100533,64-62,RF,WEST LILAC RD,B04-0-300,0300,NUTBY LN PVT,COVEY LN PVT,137.33522512,0,,,,,3,1,75,,,2,,,,,0,,,4,1,,,2 - DIVISION 2,64,300 - LILAC,5 - SUPERVISOR DISTRICT 5,VALLEY CENTER CPG,,1049-C7,15X14-H5,2F3,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,14.14544881,14.1454488064
6289012.46351807,2039668.8648718,DPW-DRNCHN-100534,64-63,RF,CIRCLE R DR,B06-B-300,0400,CIRCLE R CT,RIDGE CREEK RD,2014.84989573,0,,,,,3,1,125,,,2,,,,,0,,,4,1,,,2 - DIVISION 2,64,300 - LILAC,5 - SUPERVISOR DISTRICT 5,VALLEY CENTER CPG,,1069-A5,15X14-F9,2F3,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,20.28039838,20.2803983911
6324706.34521414,2037704.6896663,DPW-DRNCHN-100535,64-70,RF,MILLER RD,38000-515,0100,VALLEY CENTER RD,COLE GRADE RD,10746.3129074,0,,,,,15,10,15,,,2,,,,,0,,,4,2,,,2 - DIVISION 2,64,515 - VALLEY CENTER,5 - SUPERVISOR DISTRICT 5,VALLEY CENTER CPG,,1070-F5,15X15-H10,2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,12.02131379,12.0213137911
6322036.98802006,2018895.68397729,DPW-DRNCHN-100536,64-78,RF,BANBURY DR,12000-515,0100,VALLEY CENTER RD,SUGAR BUSH WY,144.07620833,0,,,,,3,3,2,,,,,,,,0,,,2,1,,,2 - DIVISION 2,64,515 - VALLEY CENTER,5 - SUPERVISOR DISTRICT 5,VALLEY CENTER CPG,,1090-E5,15X25-G6,2G5,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,46.39826588,46.3982658842
6333445.61382481,1857792.93564539,DPW-DRNCHN-100642,FC-104,FC,GRANDVIEW DR,33990-180,1100,JEFFER LN,EDGEWOOD DR,1045.7867411,0,,,,,20,5,75,,,"1,2",,,,,0,,,4,4,,,1 - DIVISION 1,15,180 - GROSSMONT,2 - SUPERVISOR DISTRICT 2,VALLE DE ORO CPG,,1271-C3,16Y21-A9,7E5,ACTIVE,SANGIS,2016/06/11,MPLUMMER,2016/07/25,75.55034075,75.550340749
6328353.59743406,1849993.37545714,DPW-DRNCHN-100643,FC-113,FC,CENTRAL AV,13601-500,0300,LAMAR ST,UNNAMED RD,0,0,,,,,25,10,335,,,2,,,,,0,,,4,5,,,1 - DIVISION 1,15,500 - SPRING VALLEY,2 - SUPERVISOR DISTRICT 2,SPRING VALLEY CPG,,1271-A6,15Y35-K2,7F5,ACTIVE,SANGIS,2016/06/11,MPLUMMER,2016/07/25,335.25003537,335.250035383
6358145.55491039,1892325.79308872,DPW-DRNCHN-100644,FC-114,FC,PETITE LN,77000-260,0200,JULIAN AV,LAKESHORE DR,0,0,,,,,38,2.5,48,,,1,,,,,0,,,4,2,,,1 - DIVISION 1,33,260 - LAKESIDE,2 - SUPERVISOR DISTRICT 2,LAKESIDE CPG,,1232-C3,16Y11-J8,7C6,ACTIVE,SANGIS,2016/06/11,MPLUMMER,2016/07/25,44.84892641,44.84892641
6323249.47050323,1827366.37871647,DPW-DRNCHN-100645,FC-73,FC,BRIARWOOD RD,29100-020,0200,BONITA WOODS DR,PICASSO DR,0,0,,,,,20,2,30,,,1&2,,,,,0,,,4,1,,,1 - DIVISION 1,15,020 - BONITA,1 - SUPERVISOR DISTRICT 1,SWEETWATER CPG,,1310-H1,15Y35-H9,7G5,ACTIVE,SANGIS,2016/06/11,MPLUMMER,2016/07/25,359.04022418,359.040224173
6346983.10249782,1860523.39803222,DPW-DRNCHN-100646,FC-91,FC,SUNRISE VALLEY DR,84800-350,0100,ROLLING HILLS DR,NEW RANCH RD,275.4912614,0,,,,,4,1,600,,,1,,,,,0,,,4,4,,,1 - DIVISION 1,14,350 - MT HELIX/CALAVO GARDENS,2 - SUPERVISOR DISTRICT 2,VALLE DE ORO CPG,,1271-H2,16Y21-F8,7E6,ACTIVE,SANGIS,2016/06/11,MPLUMMER,2016/07/28,740.79649913,740.79649912
6364031.29379506,1884946.58245346,DPW-DRNCHN-100647,FC-19,FC,VIA CONSUELO,63100-160,0100,LOS COCHES RD E,CUL DE SAC,0,0,,,,,26,6,562,,,1,,,,,0,,,4,1,,,1 - DIVISION 1,17,160 - GLENVIEW,2 - SUPERVISOR DISTRICT 2,LAKESIDE CPG,,1232-E6,16Y12-A10,6D1,ACTIVE,SANGIS,2016/06/11,MPLUMMER,2016/07/25,642.76209774,642.762097732
