,Neighborhood,Unnamed: 0.1.1.1,closed,closed_date,coordinates,duplicate_verified,lat,long,mobile_web_status,open,override_duplicate,requested_datetime,sap_problem_type,service_name,status_description,Duration to Close (Hrs),Neighborhood Prices
15050,Kensington,74.0,1.0,2017-05-12 00:02:00,32.7684592-117.10636210000001,0.0,32.7684592,-117.1063621,Closed,0.0,0.0,2017-05-04 00:13:00,Pothole,Pothole,Closed,191.81666666666663,499.0
15051,El Cerrito,80.0,1.0,2017-05-12 00:02:00,32.754916-117.078334,0.0,32.754915999999994,-117.07833400000001,Closed,0.0,0.0,2017-05-03 15:35:00,Pothole,Pothole,Closed,200.45,341.0
15052,Rolando,81.0,1.0,2017-05-17 00:02:00,32.75587389236891-117.0647354739632,0.0,32.7558738924,-117.064735474,Closed,0.0,0.0,2017-05-03 14:32:00,Pothole,Pothole,Closed,321.5,376.0
15053,Teralta East,85.0,1.0,2017-05-10 00:03:00,32.751323-117.096584,1.0,32.751323,-117.09658400000001,Closed,0.0,0.0,2017-05-03 10:10:00,Pothole,Pothole,Closed,157.88333333333333,333.0
15054,Colina del Sol,86.0,1.0,2017-05-18 00:02:00,32.74946076107115-117.08587566640648,0.0,32.7494607611,-117.085875666,Closed,0.0,0.0,2017-05-03 09:21:00,Pothole,Pothole,Closed,350.6833333333333,304.0
15055,El Cerrito,90.0,1.0,2017-05-17 00:02:00,32.753117-117.078002,0.0,32.753116999999996,-117.078002,Closed,0.0,0.0,2017-05-02 17:45:00,Pothole,Pothole,Closed,342.28333333333336,341.0
15056,Colina del Sol,99.0,1.0,2017-05-12 00:02:00,32.754935563060585-117.09060981164937,0.0,32.7549355631,-117.09060981200001,Closed,0.0,0.0,2017-05-02 15:45:00,Pothole,Pothole,Closed,224.28333333333333,304.0
15057,Teralta East,100.0,1.0,2017-05-10 00:03:00,32.75125079999999-117.09673409999999,1.0,32.7512508,-117.0967341,Closed,0.0,0.0,2017-05-02 15:11:00,Pothole,Pothole,Closed,176.86666666666667,333.0
15058,Rolando,102.0,1.0,2017-05-03 00:03:00,32.76475752762482-117.0608327769246,1.0,32.764757527600004,-117.060832777,Closed,0.0,0.0,2017-05-02 14:28:00,Pothole,Pothole,Closed,9.583333333333334,376.0
15060,Rolando,110.0,1.0,2017-05-17 00:02:00,32.75546780000001-117.04948179999996,0.0,32.7554678,-117.0494818,Closed,0.0,0.0,2017-05-02 08:30:00,Pothole,Pothole,Closed,351.53333333333336,376.0
15061,College West,112.0,1.0,2017-05-12 00:02:00,32.77114697998406-117.083918144492,1.0,32.77114698,-117.083918144,Closed,0.0,1.0,2017-05-02 06:41:00,Pothole,Pothole,Closed,233.35,343.0
15062,College East,119.0,1.0,2017-05-12 00:02:00,32.768744-117.048152,0.0,32.768744,-117.048152,Closed,0.0,0.0,2017-05-01 07:42:00,Pothole,Pothole,Closed,256.3333333333333,324.0
15063,Talmadge,125.0,1.0,2017-05-03 00:03:00,32.769465777946316-117.08948960426028,1.0,32.7694657779,-117.089489604,Closed,0.0,0.0,2017-04-30 15:43:00,Pothole,Pothole,Closed,56.33333333333334,446.0
15064,College East,126.0,1.0,2017-05-17 00:02:00,32.765159489083246-117.06520435145114,0.0,32.7651594891,-117.065204351,Closed,0.0,0.0,2017-04-30 15:40:00,Pothole,Pothole,Closed,392.36666666666673,324.0
15065,College East,127.0,1.0,2017-05-17 00:02:00,32.76515534717118-117.06584491796878,1.0,32.7651553472,-117.065844918,Closed,0.0,0.0,2017-04-30 15:39:00,Pothole,Pothole,Closed,392.38333333333327,324.0
15066,El Cerrito,139.0,1.0,2017-05-12 00:02:00,32.75396-117.078484,0.0,32.75396,-117.078484,Closed,0.0,0.0,2017-04-29 11:54:00,Pothole,Pothole,Closed,300.1333333333333,341.0
15067,El Cerrito,140.0,1.0,2017-05-17 00:02:00,32.753041-117.076682,0.0,32.753040999999996,-117.076682,Closed,0.0,0.0,2017-04-29 11:14:00,Pothole,Pothole,Closed,420.8,341.0
15068,Teralta East,141.0,1.0,2017-05-10 00:03:00,32.751325-117.096514,1.0,32.751325,-117.09651399999998,Closed,0.0,0.0,2017-04-29 10:20:00,Pothole,Pothole,Closed,253.71666666666667,333.0
15069,El Cerrito,148.0,1.0,2017-05-17 00:02:00,32.75143222108401-117.0794371364774,0.0,32.7514322211,-117.07943713600001,Closed,0.0,0.0,2017-04-28 15:15:00,Pothole,Pothole,Closed,440.78333333333336,341.0
15070,College East,150.0,1.0,2017-05-17 00:02:00,32.769779761208696-117.06068860626216,0.0,32.7697797612,-117.060688606,Closed,0.0,0.0,2017-04-28 14:07:00,Pothole,Pothole,Closed,441.91666666666674,324.0
15071,Oak Park,161.0,1.0,2017-05-10 00:03:00,32.73840305668639-117.0772325262176,0.0,32.7384030567,-117.077232526,Closed,0.0,0.0,2017-04-28 09:06:00,Pothole,Pothole,Closed,278.95,314.0
15072,Rolando,184.0,1.0,2017-05-12 00:02:00,32.768144-117.053326,1.0,32.768144,-117.053326,Closed,0.0,0.0,2017-04-27 14:44:00,Pothole,Pothole,Closed,345.3,376.0
15074,Rolando,204.0,1.0,2017-05-04 00:02:00,32.75549217595975-117.0556840674179,1.0,32.755492176,-117.055684067,Closed,0.0,0.0,2017-04-26 11:24:00,Pothole,Pothole,Closed,180.63333333333333,376.0
15076,Teralta East,220.0,1.0,2017-05-03 00:03:00,32.755759-117.094086,1.0,32.755759000000005,-117.094086,Closed,0.0,0.0,2017-04-25 19:11:00,Pothole,Pothole,Closed,172.86666666666667,333.0
15077,Swan Canyon,244.0,1.0,2017-05-11 00:02:00,32.738291-117.097895,1.0,32.738291,-117.097895,Closed,0.0,0.0,2017-04-25 08:55:00,Pothole,Pothole,Closed,375.11666666666673,344.0
15079,Kensington,306.0,1.0,2017-05-03 00:03:00,32.76414772879487-117.0971181628792,1.0,32.7641477288,-117.09711816299999,Closed,0.0,0.0,2017-04-22 15:36:00,Pothole,Pothole,Closed,248.45,499.0
15080,Oak Park,321.0,1.0,2017-05-03 00:03:00,32.72457047276239-117.0770528673255,1.0,32.7245704728,-117.077052867,Closed,0.0,0.0,2017-04-22 08:21:00,Pothole,Pothole,Closed,255.7,314.0
15081,Oak Park,328.0,1.0,2017-05-03 00:03:00,32.72459207262994-117.0770328715059,0.0,32.724592072600004,-117.077032872,Closed,0.0,0.0,2017-04-21 17:48:00,Pothole,Pothole,Closed,270.25,314.0
15082,Rolando,341.0,1.0,2017-05-04 00:02:00,32.761327-117.066859,0.0,32.761327,-117.06685900000001,Closed,0.0,0.0,2017-04-21 10:35:00,Pothole,Pothole,Closed,301.45,376.0
15084,El Cerrito,354.0,1.0,2017-05-04 00:02:00,32.747718-117.075586,0.0,32.747718,-117.07558600000002,Closed,0.0,1.0,2017-04-20 21:38:00,Pothole,Pothole,Closed,314.4,341.0
15085,Oak Park,358.0,1.0,2017-05-03 00:03:00,32.738834-117.07919099999998,0.0,32.738834000000004,-117.079191,Closed,0.0,0.0,2017-04-20 18:57:00,Pothole,Pothole,Closed,293.1,314.0
15086,Normal Heights,360.0,1.0,2017-05-02 00:02:00,32.76080816066041-117.1212107937511,0.0,32.7608081607,-117.12121079399999,Closed,0.0,0.0,2017-04-20 18:25:00,Pothole,Pothole,Closed,269.6166666666667,455.0
15087,Talmadge,366.0,1.0,2017-05-03 00:03:00,32.761635023786724-117.09674203792841,1.0,32.761635023800004,-117.09674203799999,Closed,0.0,0.0,2017-04-20 14:56:00,Pothole,Pothole,Closed,297.1166666666667,446.0
15088,Kensington,401.0,1.0,2017-05-03 00:03:00,32.763498054879875-117.0971391693115,1.0,32.7634980549,-117.097139169,Closed,0.0,0.0,2017-04-19 21:14:00,Pothole,Pothole,Closed,314.81666666666666,499.0
15089,Kensington,404.0,1.0,2017-05-03 00:03:00,32.76353969474873-117.0972540499092,1.0,32.7635396947,-117.09725405,Closed,0.0,0.0,2017-04-19 18:43:00,Pothole,Pothole,Closed,317.3333333333333,499.0
15090,Ridgeview-Webster,406.0,1.0,2017-05-03 00:03:00,32.72345000415363-117.0870968421149,0.0,32.723450004200004,-117.08709684200001,Closed,0.0,0.0,2017-04-19 17:55:00,Pothole,Pothole,Closed,318.1333333333333,322.0
15091,Oak Park,453.0,1.0,2017-05-03 00:03:00,32.734232-117.087639,0.0,32.734232,-117.087639,Closed,0.0,0.0,2017-04-18 17:09:00,Pothole,Pothole,Closed,342.9,314.0
15092,Oak Park,455.0,1.0,2017-05-03 00:03:00,32.724521-117.077276,0.0,32.724521,-117.077276,Closed,0.0,0.0,2017-04-18 17:04:00,Pothole,Pothole,Closed,342.98333333333335,314.0
15094,El Cerrito,546.0,1.0,2017-05-04 00:02:00,32.74849989866068-117.0788120801958,0.0,32.7484998987,-117.07881208,Closed,0.0,0.0,2017-04-15 22:29:00,Pothole,Pothole,Closed,433.55,341.0
15095,Teralta East,547.0,1.0,2017-05-10 00:03:00,32.75135656542102-117.0965454360942,1.0,32.7513565654,-117.096545436,Closed,0.0,0.0,2017-04-15 22:28:00,Pothole,Pothole,Closed,577.5833333333334,333.0
15096,El Cerrito,551.0,1.0,2017-05-04 00:02:00,32.752591-117.066835,0.0,32.752590999999995,-117.06683500000001,Closed,0.0,0.0,2017-04-15 19:35:00,Pothole,Pothole,Closed,436.45,341.0
15097,Rolando,552.0,1.0,2017-05-04 00:02:00,32.75549-117.055795,0.0,32.75549,-117.05579499999999,Closed,0.0,0.0,2017-04-15 19:32:00,Pothole,Pothole,Closed,436.5,376.0
15098,Normal Heights,554.0,1.0,2017-05-02 00:02:00,32.764459-117.1226522,1.0,32.764459,-117.1226522,Closed,0.0,0.0,2017-04-15 18:18:00,Pothole,Pothole,Closed,389.73333333333335,455.0
15099,Kensington,556.0,1.0,2017-05-03 00:03:00,32.76423827349616-117.0970785216457,1.0,32.7642382735,-117.097078522,Closed,0.0,0.0,2017-04-15 15:35:00,Pothole,Pothole,Closed,416.4666666666666,499.0
15100,Rolando,571.0,1.0,2017-05-03 00:03:00,32.7634354-117.06073889999999,1.0,32.7634354,-117.06073889999999,Closed,0.0,0.0,2017-04-14 19:05:00,Pothole,Pothole,Closed,436.9666666666666,376.0
15104,Chollas Creek,643.0,1.0,2017-05-04 00:02:00,32.74644332474167-117.08363056846646,0.0,32.746443324699996,-117.08363056799999,Closed,0.0,0.0,2017-04-13 08:03:00,Pothole,Pothole,Closed,495.98333333333335,322.0
15105,Swan Canyon,644.0,1.0,2017-05-11 00:02:00,32.7381148-117.09800280000002,1.0,32.7381148,-117.09800279999999,Closed,0.0,0.0,2017-04-13 08:02:00,Pothole,Pothole,Closed,664.0,344.0
15107,El Cerrito,677.0,1.0,2017-05-04 00:02:00,32.7549263-117.07291559999999,1.0,32.7549263,-117.0729156,Closed,0.0,0.0,2017-04-12 15:17:00,Pothole,Pothole,Closed,512.75,341.0
15109,El Cerrito,679.0,1.0,2017-05-04 00:02:00,32.7549263-117.07291559999999,0.0,32.7549263,-117.0729156,Closed,0.0,0.0,2017-04-12 15:13:00,Pothole,Pothole,Closed,512.8166666666667,341.0
15110,Normal Heights,700.0,1.0,2017-05-02 00:02:00,32.75996465234274-117.11950330657959,0.0,32.7599646523,-117.119503307,Closed,0.0,1.0,2017-04-12 10:52:00,Pothole,Pothole,Closed,469.16666666666674,455.0
15111,Normal Heights,707.0,1.0,2017-05-02 00:02:00,32.76095803805495-117.11519078001942,0.0,32.7609580381,-117.11519078,Closed,0.0,0.0,2017-04-12 10:18:00,Pothole,Pothole,Closed,469.73333333333335,455.0
15113,Talmadge,817.0,1.0,2017-05-04 00:02:00,32.76526964206009-117.09637193603515,1.0,32.7652696421,-117.096371936,Closed,0.0,0.0,2017-04-11 13:32:00,Pothole,Pothole,Closed,538.5,446.0
15114,Normal Heights,819.0,1.0,2017-04-19 00:04:00,32.765032-117.12530300000003,1.0,32.765032,-117.125303,Closed,0.0,0.0,2017-04-11 13:09:00,Pothole,Pothole,Closed,178.91666666666663,455.0
15115,Kensington,824.0,1.0,2017-05-03 00:03:00,32.76362768898039-117.0972395239693,1.0,32.763627689,-117.097239524,Closed,0.0,0.0,2017-04-11 11:49:00,Pothole,Pothole,Closed,516.2333333333332,499.0
15116,Normal Heights,834.0,1.0,2017-05-02 00:02:00,32.7654666421164-117.12284721148549,0.0,32.7654666421,-117.122847211,Closed,0.0,0.0,2017-04-11 09:59:00,Pothole,Pothole,Closed,494.05,455.0
15117,Talmadge,860.0,1.0,2017-05-04 00:02:00,32.770508-117.096808,1.0,32.770508,-117.09680800000001,Closed,0.0,0.0,2017-04-10 16:15:00,Pothole,Pothole,Closed,559.7833333333333,446.0
15118,Kensington,861.0,1.0,2017-04-15 00:02:00,32.773628-117.09756,1.0,32.773628,-117.09756000000002,Closed,0.0,0.0,2017-04-10 16:14:00,Pothole,Pothole,Closed,103.8,499.0
15119,Rolando,939.0,1.0,2017-05-03 00:03:00,32.763416-117.060318,1.0,32.763416,-117.060318,Closed,0.0,0.0,2017-04-09 09:26:00,Pothole,Pothole,Closed,566.6166666666667,376.0
15121,Normal Heights,1009.0,1.0,2017-05-02 00:02:00,32.76317655462025-117.11729316635132,0.0,32.7631765546,-117.11729316600001,Closed,0.0,0.0,2017-04-07 13:20:00,Pothole,Pothole,Closed,586.7,455.0
15122,Normal Heights,1010.0,1.0,2017-05-02 00:02:00,32.7607947056067-117.11731462402344,0.0,32.7607947056,-117.117314624,Closed,0.0,1.0,2017-04-07 13:11:00,Pothole,Pothole,Closed,586.85,455.0
15123,Rolando,1017.0,1.0,2017-05-03 00:03:00,32.76348021348616-117.06026955519589,1.0,32.763480213499996,-117.060269555,Closed,0.0,0.0,2017-04-07 11:19:00,Pothole,Pothole,Closed,612.7333333333332,376.0
15124,College West,1020.0,1.0,2017-05-03 00:03:00,32.77128161661844-117.0762319470722,0.0,32.7712816166,-117.07623194700001,Closed,0.0,0.0,2017-04-07 09:10:00,Pothole,Pothole,Closed,614.8833333333333,343.0
15125,Oak Park,1031.0,1.0,2017-04-12 00:03:00,32.73131985267694-117.0797501921505,0.0,32.7313198527,-117.079750192,Closed,0.0,0.0,2017-04-06 21:44:00,Pothole,Pothole,Closed,122.31666666666666,314.0
15126,Kensington,1084.0,1.0,2017-05-04 00:02:00,32.7647009-117.09700499999997,1.0,32.764700899999994,-117.09700500000001,Closed,0.0,0.0,2017-04-06 12:31:00,Pothole,Pothole,Closed,659.5166666666668,499.0
15127,Kensington,1085.0,1.0,2017-04-15 00:02:00,32.77472639999999-117.0982765,1.0,32.7747264,-117.09827649999998,Closed,0.0,0.0,2017-04-06 12:24:00,Pothole,Pothole,Closed,203.63333333333333,499.0
15128,Talmadge,1089.0,1.0,2017-05-03 00:03:00,32.75596705268394-117.0935554337847,1.0,32.7559670527,-117.093555434,Closed,0.0,0.0,2017-04-06 11:34:00,Pothole,Pothole,Closed,636.4833333333332,446.0
15131,College East,1181.0,1.0,2017-04-19 00:03:00,32.770184708385266-117.06863664921264,0.0,32.7701847084,-117.068636649,Closed,0.0,0.0,2017-04-04 18:06:00,Pothole,Pothole,Closed,341.95,324.0
15132,Talmadge,1186.0,1.0,2017-05-03 00:03:00,32.761635023786724-117.09674203792841,1.0,32.761635023800004,-117.09674203799999,Closed,0.0,0.0,2017-04-04 14:09:00,Pothole,Pothole,Closed,681.9,446.0
15134,College West,1224.0,1.0,2017-04-19 00:04:00,32.76269959038897-117.0695061462536,1.0,32.7626995904,-117.06950614600001,Closed,0.0,0.0,2017-04-03 17:06:00,Pothole,Pothole,Closed,366.9666666666666,343.0
15135,Kensington,1227.0,1.0,2017-05-03 00:03:00,32.763762984942765-117.09719269199371,1.0,32.7637629849,-117.09719269200001,Closed,0.0,0.0,2017-04-03 16:17:00,Pothole,Pothole,Closed,703.7666666666668,499.0
15138,Ridgeview-Webster,1240.0,1.0,2017-04-05 00:02:00,32.72778666666667-117.0928028333333,1.0,32.7277866667,-117.092802833,Closed,0.0,0.0,2017-04-03 13:42:00,Pothole,Pothole,Closed,34.333333333333336,322.0
15139,El Cerrito,1262.0,1.0,2017-04-19 00:04:00,32.75814088803305-117.06845309073347,0.0,32.758140888,-117.06845309100001,Closed,0.0,0.0,2017-04-03 08:32:00,Pothole,Pothole,Closed,375.53333333333336,341.0
15140,Kensington,1272.0,1.0,2017-05-03 00:03:00,32.77186674014253-117.09690320898437,1.0,32.7718667401,-117.09690320899999,Closed,0.0,0.0,2017-04-02 21:19:00,Pothole,Pothole,Closed,722.7333333333332,499.0
15141,Teralta East,1277.0,1.0,2017-04-18 00:02:00,32.75086-117.094454,0.0,32.750859999999996,-117.094454,Closed,0.0,0.0,2017-04-02 19:09:00,Pothole,Pothole,Closed,364.88333333333327,333.0
15142,Teralta East,1278.0,1.0,2017-04-18 00:02:00,32.751358-117.094477,0.0,32.751358,-117.094477,Closed,0.0,0.0,2017-04-02 19:08:00,Pothole,Pothole,Closed,364.9,333.0
15144,College East,1297.0,1.0,2017-04-07 00:02:00,32.77854369571999-117.0668301058556,1.0,32.7785436957,-117.066830106,Closed,0.0,0.0,2017-04-02 10:11:00,Pothole,Pothole,Closed,109.85,324.0
15145,College East,1299.0,1.0,2017-04-07 00:02:00,32.77864363298142-117.0667855533593,1.0,32.778643633,-117.06678555299999,Closed,0.0,0.0,2017-04-02 09:55:00,Pothole,Pothole,Closed,110.11666666666667,324.0
15146,College East,1306.0,1.0,2017-04-19 00:04:00,32.76559829999999-117.0668028,1.0,32.7655983,-117.06680279999999,Closed,0.0,0.0,2017-04-01 21:18:00,Pothole,Pothole,Closed,410.76666666666665,324.0
15147,Talmadge,1309.0,1.0,2017-05-03 00:03:00,32.755766-117.094373,0.0,32.755765999999994,-117.094373,Closed,0.0,0.0,2017-04-01 19:42:00,Pothole,Pothole,Closed,748.35,446.0
15148,Rolando,1310.0,1.0,2017-05-03 00:03:00,32.764685-117.060801,1.0,32.764685,-117.060801,Closed,0.0,0.0,2017-04-01 19:28:00,Pothole,Pothole,Closed,748.5833333333335,376.0
15149,Rolando,1311.0,1.0,2017-05-03 00:03:00,32.764127-117.060388,1.0,32.764127,-117.06038799999999,Closed,0.0,0.0,2017-04-01 19:27:00,Pothole,Pothole,Closed,748.6,376.0
15150,Rolando,1312.0,1.0,2017-05-03 00:03:00,32.763644-117.060496,1.0,32.763644,-117.060496,Closed,0.0,0.0,2017-04-01 19:26:00,Pothole,Pothole,Closed,748.6166666666667,376.0
15151,College East,1321.0,1.0,2017-04-07 00:02:00,32.7785217128436-117.06683545036316,0.0,32.7785217128,-117.06683545,Closed,0.0,1.0,2017-04-01 16:07:00,Pothole,Pothole,Closed,127.91666666666669,324.0
15152,College West,1335.0,1.0,2017-05-04 00:02:00,32.77927040947892-117.07336931152344,1.0,32.7792704095,-117.07336931200001,Closed,0.0,1.0,2017-04-01 11:20:00,Pothole,Pothole,Closed,780.7,343.0
15153,College East,1340.0,1.0,2017-04-19 00:04:00,32.7704788-117.0694853,0.0,32.7704788,-117.06948529999998,Closed,0.0,0.0,2017-04-01 08:49:00,Pothole,Pothole,Closed,423.25,324.0
15154,College East,1344.0,1.0,2017-04-07 00:02:00,32.778421-117.066952,1.0,32.778421,-117.066952,Closed,0.0,0.0,2017-03-31 22:35:00,Pothole,Pothole,Closed,145.45,324.0
15156,College West,1370.0,1.0,2017-04-19 00:04:00,32.77073757240609-117.0702247074097,0.0,32.770737572399995,-117.07022470700001,Closed,0.0,0.0,2017-03-31 14:00:00,Pothole,Pothole,Closed,442.06666666666666,343.0
15157,College East,1371.0,1.0,2017-04-19 00:04:00,32.76931887961748-117.06883319021301,0.0,32.7693188796,-117.06883319,Closed,0.0,1.0,2017-03-31 13:56:00,Pothole,Pothole,Closed,442.13333333333327,324.0
15159,Normal Heights,1379.0,1.0,2017-04-19 00:04:00,32.765440154563514-117.12496342957269,0.0,32.7654401546,-117.12496343,Closed,0.0,0.0,2017-03-31 11:25:00,Pothole,Pothole,Closed,444.65,455.0
15160,Rolando,1382.0,1.0,2017-05-03 00:03:00,32.7634354-117.06073889999999,1.0,32.7634354,-117.06073889999999,Closed,0.0,0.0,2017-03-31 10:37:00,Pothole,Pothole,Closed,781.4333333333333,376.0
15163,Kensington,1395.0,1.0,2017-05-17 00:02:00,32.76233940000001-117.10179719999996,0.0,32.762339399999995,-117.10179720000001,Closed,0.0,0.0,2017-03-31 07:47:00,Pothole,Pothole,Closed,1120.25,499.0
15165,Teralta East,1411.0,1.0,2017-05-10 00:03:00,32.75134054868024-117.09658696613326,0.0,32.7513405487,-117.096586966,Closed,0.0,0.0,2017-03-30 18:04:00,Pothole,Pothole,Closed,965.9833333333332,333.0
15166,Kensington,1416.0,1.0,2017-05-03 00:03:00,32.77579667990581-117.09904333394712,0.0,32.7757966799,-117.099043334,Closed,0.0,1.0,2017-03-30 16:29:00,Pothole,Pothole,Closed,799.5666666666667,499.0
15167,Talmadge,1417.0,1.0,2017-05-03 00:03:00,32.761635023786724-117.09674203792841,0.0,32.761635023800004,-117.09674203799999,Closed,0.0,0.0,2017-03-30 16:24:00,Pothole,Pothole,Closed,799.65,446.0
15170,Ridgeview-Webster,1453.0,1.0,2017-04-05 00:02:00,32.725891248374175-117.09436475563453,0.0,32.7258912484,-117.094364756,Closed,0.0,1.0,2017-03-30 09:16:00,Pothole,Pothole,Closed,134.76666666666668,322.0
15171,Colina del Sol,1454.0,1.0,2017-04-19 00:04:00,32.75591831661136-117.086316005006,0.0,32.755918316599995,-117.086316005,Closed,0.0,0.0,2017-03-30 09:15:00,Pothole,Pothole,Closed,470.81666666666666,304.0
15172,Kensington,1458.0,1.0,2017-05-03 00:03:00,32.76398756701513-117.0971777826321,1.0,32.763987567,-117.09717778299999,Closed,0.0,0.0,2017-03-29 23:20:00,Pothole,Pothole,Closed,816.7166666666667,499.0
15173,Oak Park,1459.0,1.0,2017-04-05 00:02:00,32.72239-117.079118,0.0,32.722390000000004,-117.079118,Closed,0.0,0.0,2017-03-29 23:07:00,Pothole,Pothole,Closed,144.91666666666666,314.0
15174,College East,1464.0,1.0,2017-04-07 00:02:00,32.77880991441384-117.0666637889862,0.0,32.7788099144,-117.066663789,Closed,0.0,1.0,2017-03-29 20:49:00,Pothole,Pothole,Closed,195.21666666666667,324.0
15175,College East,1468.0,1.0,2017-04-07 00:02:00,32.77848048279496-117.06693154603272,0.0,32.7784804828,-117.066931546,Closed,0.0,1.0,2017-03-29 20:35:00,Pothole,Pothole,Closed,195.45,324.0
15176,College West,1498.0,1.0,2017-04-19 00:04:00,32.7768262987403-117.06786227506873,0.0,32.7768262987,-117.067862275,Closed,0.0,0.0,2017-03-29 14:33:00,Pothole,Pothole,Closed,489.51666666666665,343.0
15177,College East,1503.0,1.0,2017-04-07 00:02:00,32.77798950297089-117.06718950195312,1.0,32.777989503,-117.067189502,Closed,0.0,0.0,2017-03-29 13:29:00,Pothole,Pothole,Closed,202.55,324.0
15178,College East,1507.0,1.0,2017-04-07 00:02:00,32.778439-117.066927,0.0,32.778439,-117.066927,Closed,0.0,1.0,2017-03-29 12:16:00,Pothole,Pothole,Closed,203.76666666666668,324.0
15179,College East,1517.0,1.0,2017-04-07 00:02:00,32.77858813054639-117.0668325326833,1.0,32.778588130500005,-117.066832533,Closed,0.0,0.0,2017-03-29 09:05:00,Pothole,Pothole,Closed,206.95,324.0
15180,Chollas Creek,1541.0,1.0,2017-04-19 00:04:00,32.747396-117.086787,1.0,32.747396,-117.08678700000002,Closed,0.0,0.0,2017-03-28 19:11:00,Pothole,Pothole,Closed,508.88333333333327,322.0
15181,College West,1553.0,1.0,2017-04-07 00:02:00,32.77861655906538-117.0668746478877,0.0,32.7786165591,-117.066874648,Closed,0.0,1.0,2017-03-28 17:16:00,Pothole,Pothole,Closed,222.76666666666668,343.0
15183,Chollas Creek,1565.0,1.0,2017-04-18 00:02:00,32.74544642309914-117.0889939182597,0.0,32.7454464231,-117.08899391799999,Closed,0.0,1.0,2017-03-28 15:40:00,Pothole,Pothole,Closed,488.36666666666673,322.0
15184,Teralta East,1583.0,1.0,2017-04-06 00:03:00,32.751344-117.096635,1.0,32.751344,-117.096635,Closed,0.0,0.0,2017-03-28 11:16:00,Pothole,Pothole,Closed,204.78333333333333,333.0
15186,Chollas Creek,1606.0,1.0,2017-04-19 00:04:00,32.746974-117.085654,0.0,32.746974,-117.085654,Closed,0.0,0.0,2017-03-27 18:57:00,Pothole,Pothole,Closed,533.1166666666667,322.0
15187,Teralta East,1607.0,1.0,2017-04-18 00:02:00,32.751628-117.09692,0.0,32.751628000000004,-117.09692,Closed,0.0,0.0,2017-03-27 18:53:00,Pothole,Pothole,Closed,509.15,333.0
15188,Swan Canyon,1623.0,1.0,2017-05-11 00:02:00,32.7372783-117.09806839999999,0.0,32.7372783,-117.09806840000002,Closed,0.0,0.0,2017-03-27 14:50:00,Pothole,Pothole,Closed,1065.2,344.0
15189,College West,1631.0,1.0,2017-05-12 00:02:00,32.770783274433306-117.0845571086376,1.0,32.7707832744,-117.084557109,Closed,0.0,0.0,2017-03-27 12:04:00,Pothole,Pothole,Closed,1091.9666666666667,343.0
15190,Normal Heights,1641.0,1.0,2017-05-02 00:02:00,32.75989-117.118221,0.0,32.75989000000001,-117.11822099999999,Closed,0.0,1.0,2017-03-27 11:33:00,Pothole,Other,Closed,852.4833333333332,455.0
